UID_SATCOM,OEM,Model,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Q_9,Q_10,Q_11,SATCOM,ANTENNA,RADOME,ROUTER,PBX,CabinVoice@STRINGS,CockpitVoiceData@STRINGS,HighSpeedData@STRINGS,Performance@STRINGS,Coverage@STRINGS
S_Scenario_224,Dassault,Falcon 2000,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_225,Dassault,Falcon 2000,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_226,Dassault,Falcon 2000,Y,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200HG_st,S_AMT-700_st,S_Radome_tail_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_227,Dassault,Falcon 2000,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_Y_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_228,Dassault,Falcon 2000,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_229,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,Other,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_230,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_231,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_232,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_233,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,Other,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_234,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_235,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_236,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_237,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,Other,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_238,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_239,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_240,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_241,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,Other,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_242,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_243,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_244,Dassault,Falcon 2000 EASy,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_245,Dassault,Falcon 2000 EASy,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_246,Dassault,Falcon 2000 EASy,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_247,Dassault,Falcon 2000 EASy,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_248,Dassault,Falcon 2000 EASy,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_249,Dassault,Falcon 2000 EASy,Y,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200HG_st,S_AMT-700_st,S_Radome_tail_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_250,Dassault,Falcon 2000 EASy,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_Y_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_251,Dassault,Falcon 2000 EASy,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_252,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,Other,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_253,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_254,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_255,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_256,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,Other,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_257,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_258,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_259,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_260,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,Other,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_261,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_262,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_263,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_264,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,Other,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_265,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_266,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_267,Dassault,Falcon 50,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_268,Dassault,Falcon 50,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_269,Dassault,Falcon 50,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_270,Dassault,Falcon 50,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_271,Dassault,Falcon 50,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_272,Dassault,Falcon 50,Y,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200HG_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_273,Dassault,Falcon 50,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_Y_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_274,Dassault,Falcon 50,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_275,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,Other,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_276,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_277,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_278,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_279,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,Other,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_280,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_281,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_282,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_283,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,Other,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_284,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_285,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_286,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_287,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,Other,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_288,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_289,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / AMT-700,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_290,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / AMT-700,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-50_AMT-700_Upgrade_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_291,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_292,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_293,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_294,Dassault,Falcon 900 A/Falcon 900 B,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_295,Dassault,Falcon 900 A/Falcon 900 B,Y,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200HG_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_296,Dassault,Falcon 900 A/Falcon 900 B,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_Y_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_297,Dassault,Falcon 900 A/Falcon 900 B,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_298,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,Other,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_299,Dassault,Falcon 900 DX/Falcon 900 LX/Falcon 900 EASy,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,Other,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700_st,S_Radome_tail_1101-K-1910_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
